filename,base_id,v11p_PSNR,v11p_SSIM,v11p_LPIPS,v11f1p_PSNR,v11f1p_SSIM,v11f1p_LPIPS,v11canny_PSNR,v11canny_SSIM,v11canny_LPIPS
00006_orig.jpg,00006,19.995119555379862,0.5412483,0.3944527506828308,19.490594220130127,0.53287846,0.380806565284729,20.118418781048675,0.5330949,0.38011839985847473
00009_orig.jpg,00009,19.66886869327003,0.6511994,0.20908431708812714,22.095769512841642,0.65484756,0.18314532935619354,21.270969585370562,0.64609724,0.18473303318023682
00011_orig.jpg,00011,27.866259606160583,0.8811865,0.09121477603912354,27.05993888115129,0.88541174,0.09066379070281982,28.144735426074007,0.88616633,0.08565643429756165
00015_orig.jpg,00015,20.385969806883963,0.6304323,0.23126201331615448,17.245707230332084,0.65826875,0.20825600624084473,17.97352093055755,0.64314765,0.20663776993751526
