filename,base_id,v11p_PSNR,v11p_SSIM,v11p_LPIPS,v11f1p_PSNR,v11f1p_SSIM,v11f1p_LPIPS,v11canny_PSNR,v11canny_SSIM,v11canny_LPIPS
00006_orig.jpg,00006,20.07670539071342,0.54240155,0.3969995975494385,20.248834660114078,0.5359985,0.3792814612388611,20.10537633161323,0.53156716,0.3791351914405823
00009_orig.jpg,00009,19.1803588932627,0.6453038,0.20761702954769135,22.01270213612499,0.65342075,0.18113844096660614,21.150335424159287,0.6445078,0.18402785062789917
00011_orig.jpg,00011,27.9224323173516,0.8812044,0.09187722206115723,27.433136508821654,0.88499236,0.08612436801195145,28.134985733865733,0.88580674,0.08637981116771698
00015_orig.jpg,00015,20.553030930787667,0.62275326,0.23844993114471436,17.501293318155508,0.6426535,0.2109648585319519,18.202282348751055,0.63241976,0.2103559523820877
